t_s,flux,flux_err
84.045,2.37611e-10,4.33823e-11
87.88,3.73799e-10,5.57239e-11
93.893,1.68003e-10,3.18532e-11
99.868,1.58137e-10,3.11524e-11
107.305,1.73545e-10,3.69749e-11
112.993,1.67468e-10,3.29905e-11
120.026,1.50386e-10,2.74569e-11
127.724,1.27158e-10,2.41089e-11
236.579,2.04697e-09,3.12908e-10
237.235,2.52876e-09,3.76973e-10
238.061,1.95667e-09,2.99104e-10
238.692,2.87466e-09,4.39432e-10
239.348,2.8223e-09,4.20733e-10
239.947,3.72918e-09,4.79356e-10
240.504,3.30413e-09,4.92561e-10
241.142,2.6754e-09,4.04281e-10
241.655,3.09432e-09,4.73009e-10
242.177,3.25976e-09,5.04939e-10
242.668,3.30835e-09,4.83651e-10
243.281,4.61402e-09,5.63709e-10
243.836,4.31771e-09,5.27508e-10
244.597,6.95448e-09,8.8517e-10
245.632,7.86751e-09,1.00917e-09
246.574,1.00231e-08,1.27444e-09
247.287,1.46826e-08,1.87091e-09
247.821,1.51476e-08,1.91442e-09
248.422,1.34805e-08,1.72329e-09
249.012,1.21998e-08,1.54343e-09
249.591,1.77818e-08,2.18431e-09
250.175,1.39461e-08,1.81229e-09
250.716,1.56385e-08,1.97046e-09
251.236,1.612e-08,2.05433e-09
251.76,1.51655e-08,1.93242e-09
252.287,1.51454e-08,1.87964e-09
252.888,1.29289e-08,1.71838e-09
253.571,1.22292e-08,1.56542e-09
254.17,1.34413e-08,1.71687e-09
254.831,1.24603e-08,1.5962e-09
255.444,1.29049e-08,1.62503e-09
256.063,1.27454e-08,1.69594e-09
256.708,1.33674e-08,1.70381e-09
257.297,1.27767e-08,1.60061e-09
257.968,1.18574e-08,1.56318e-09
258.611,1.18667e-08,1.5195e-09
259.358,1.12673e-08,1.45882e-09
260.171,9.52122e-09,1.24711e-09
260.92,1.13159e-08,1.41941e-09
261.647,1.05782e-08,1.37079e-09
262.372,1.07844e-08,1.35946e-09
263.2,8.81269e-09,1.1336e-09
264.08,9.96705e-09,1.27024e-09
264.975,8.1313e-09,1.02363e-09
265.958,8.91431e-09,1.10839e-09
266.952,8.37904e-09,1.042e-09
268.014,7.85804e-09,9.75184e-10
269.076,7.86322e-09,1.00135e-09
269.974,8.5789e-09,1.06352e-09
271.123,6.27669e-09,7.89112e-10
272.305,7.89412e-09,9.91806e-10
273.392,7.1854e-09,9.27195e-10
274.668,5.91258e-09,7.53665e-10
276.265,4.48845e-09,6.14311e-10
277.801,5.28335e-09,6.8458e-10
279.281,6.1544e-09,7.63985e-10
280.854,4.53097e-09,5.70599e-10
282.572,4.80416e-09,6.04012e-10
284.325,4.80083e-09,5.94749e-10
285.961,3.23104e-09,5.18907e-10
287.895,3.87728e-09,4.87462e-10
289.933,4.9853e-09,6.16951e-10
291.362,5.78757e-09,7.37708e-10
292.69,6.41262e-09,8.16304e-10
293.866,7.51495e-09,9.43596e-10
295.045,6.8188e-09,8.94166e-10
296.316,5.95581e-09,7.50592e-10
297.551,6.89574e-09,8.66773e-10
298.662,8.4098e-09,1.07019e-09
299.603,7.5661e-09,9.7631e-10
300.789,6.49923e-09,8.38835e-10
302.056,6.39098e-09,7.90572e-10
303.232,7.74788e-09,1.00063e-09
304.311,7.15755e-09,9.1211e-10
305.508,6.2383e-09,7.98355e-10
306.826,6.28995e-09,8.02143e-10
308.142,6.8319e-09,8.52854e-10
309.141,9.49457e-09,1.17794e-09
310.32,5.50874e-09,7.03977e-10
311.784,5.81331e-09,7.52004e-10
313.061,6.12081e-09,7.80424e-10
314.364,6.41924e-09,8.05774e-10
315.761,5.50888e-09,7.32383e-10
317.136,5.41832e-09,6.80233e-10
318.642,7.08854e-09,8.78663e-10
319.781,6.32621e-09,8.17223e-10
321.077,6.40087e-09,8.03484e-10
322.467,5.38395e-09,6.75788e-10
323.828,6.31638e-09,8.16834e-10
325.362,5.2252e-09,6.55933e-10
326.814,5.17827e-09,6.51517e-10
328.476,4.99253e-09,6.17889e-10
330.221,4.56445e-09,5.8566e-10
331.914,5.07101e-09,6.65635e-10
333.445,5.35812e-09,6.84789e-10
335.201,3.99477e-09,5.17681e-10
336.913,5.27663e-09,6.67802e-10
337.653,4.73948e-09,5.88868e-10
338.271,3.95042e-09,4.82635e-10
338.913,4.06428e-09,4.96544e-10
339.481,4.13474e-09,5.1373e-10
340.129,4.00405e-09,4.97492e-10
340.733,3.73211e-09,4.60168e-10
341.42,3.62552e-09,4.42941e-10
342.098,3.62375e-09,4.39456e-10
342.769,3.40321e-09,4.6313e-10
343.344,3.1574e-09,4.70686e-10
343.881,3.35895e-09,5.00732e-10
344.454,2.91457e-09,4.34487e-10
344.974,3.38172e-09,4.83113e-10
345.487,3.0854e-09,4.59953e-10
346.058,3.21091e-09,4.78663e-10
346.559,2.96006e-09,4.41268e-10
347.191,2.74559e-09,4.09296e-10
347.741,3.24161e-09,4.95524e-10
348.248,3.24913e-09,4.79067e-10
348.791,2.96923e-09,4.42635e-10
349.366,3.1468e-09,4.69106e-10
349.928,2.85297e-09,4.25303e-10
350.519,2.78584e-09,4.15297e-10
351.209,2.44121e-09,3.63921e-10
351.857,2.51916e-09,3.75541e-10
352.555,2.66065e-09,3.96634e-10
353.204,2.46109e-09,3.76211e-10
353.779,2.36206e-09,3.52122e-10
354.59,2.20972e-09,3.37785e-10
355.347,2.14917e-09,3.36959e-10
356.058,2.3159e-09,3.45241e-10
356.94,1.92911e-09,2.8758e-10
357.715,2.23394e-09,3.33023e-10
358.567,1.88008e-09,2.80271e-10
359.362,1.82975e-09,2.79703e-10
360.278,2.14538e-09,3.19821e-10
361.119,1.91308e-09,2.99944e-10
361.997,1.72473e-09,2.63648e-10
362.942,1.80846e-09,2.76448e-10
363.987,1.32069e-09,1.96881e-10
365.101,2.10257e-09,3.13438e-10
365.999,1.53939e-09,2.29483e-10
367.363,1.13838e-09,1.69703e-10
368.644,1.23907e-09,1.94268e-10
369.807,1.84131e-09,2.74492e-10
371.065,1.12091e-09,1.67098e-10
372.368,1.63496e-09,2.4373e-10
373.334,1.62825e-09,2.48901e-10
374.429,1.57327e-09,2.40496e-10
375.458,1.36442e-09,2.034e-10
376.971,1.13581e-09,1.73625e-10
378.043,1.7148e-09,2.55632e-10
379.411,1.14527e-09,1.70731e-10
381.026,7.95169e-10,1.24671e-10
382.838,1.08622e-09,1.61927e-10
384.531,1.02627e-09,1.5299e-10
386.251,9.03112e-10,1.34631e-10
388.016,8.91248e-10,1.36239e-10
389.923,9.15321e-10,1.36451e-10
391.938,7.68443e-10,1.17467e-10
394.21,8.36206e-10,1.24657e-10
396.852,4.919e-10,7.71229e-11
399.941,5.18095e-10,8.12298e-11
402.934,6.32183e-10,9.42421e-11
405.627,5.69989e-10,8.71307e-11
408.873,5.07915e-10,7.5717e-11
411.807,5.9866e-10,8.92446e-11
415.211,3.83121e-10,5.85653e-11
419.402,3.94501e-10,6.18521e-11
423.589,4.17561e-10,6.54676e-11
427.976,2.48017e-10,4.52821e-11
431.672,3.04967e-10,5.56798e-11
435.334,3.18645e-10,5.81771e-11
438.615,3.02051e-10,5.72685e-11
443.295,2.15351e-10,4.41047e-11
447.311,2.97524e-10,5.64103e-11
451.08,3.32735e-10,5.79226e-11
456.021,2.19896e-10,4.01478e-11
461.101,1.80298e-10,3.69257e-11
467.716,1.65339e-10,3.25711e-11
473.547,2.04917e-10,4.0368e-11
478.977,1.68717e-10,3.45539e-11
486.076,1.14407e-10,2.25378e-11
495.11,1.11058e-10,2.10565e-11
505.283,1.23901e-10,2.34915e-11
547.359,1.05582e-10,2.3239e-11
611.765,5.41637e-11,1.21569e-11
728.433,3.67952e-11,8.24019e-12
852.87,1.11099e-11,2.50548e-12
971.253,1.58854e-11,3.57688e-12
1073.71,1.25978e-11,2.83442e-12
1186.4,1.03869e-11,2.34425e-12
1345.65,7.77983e-12,1.75722e-12
1551.61,8.9922e-12,2.02948e-12
1726.49,7.74747e-12,1.50561e-12
5276.47,4.04187e-12,9.14425e-13
5562.97,6.10764e-12,1.35075e-12
5783.68,7.87169e-12,1.7767e-12
6037.37,5.36315e-12,1.21717e-12
6294.56,5.87258e-12,1.33174e-12
6535.03,5.32123e-12,1.17244e-12
6768.38,6.4985e-12,1.47368e-12
7051.81,4.43068e-12,1.01836e-12
7452.21,4.54776e-12,8.68586e-13
12118.7,3.33861e-12,6.48421e-13
46019.5,8.11857e-13,2.1627e-13
52197.4,4.69536e-13,1.22842e-13
63819.7,4.87646e-13,1.29171e-13
