t_s,flux,flux_err
130.368,5.38971e-08,5.63047e-09
131.006,5.33357e-08,5.56909e-09
131.761,5.06952e-08,5.29213e-09
132.452,4.51873e-08,4.76972e-09
133.332,4.0825e-08,4.43637e-09
134.135,3.99241e-08,4.16971e-09
135.007,2.9637e-08,4.14308e-09
135.861,4.45541e-08,4.65788e-09
136.715,3.78859e-08,4.07981e-09
137.64,2.65617e-08,3.43074e-09
138.614,3.23572e-08,3.53711e-09
139.565,2.89672e-08,3.60766e-09
140.482,2.64793e-08,3.50105e-09
141.39,2.57642e-08,3.31875e-09
142.129,2.41101e-08,3.13483e-09
142.562,2.13793e-08,2.69856e-09
143.07,2.0598e-08,2.66353e-09
143.594,2.19713e-08,2.77332e-09
144.106,2.14715e-08,2.70419e-09
144.608,2.20976e-08,2.6887e-09
145.156,1.87576e-08,2.39369e-09
145.712,1.60851e-08,1.99992e-09
146.338,1.88193e-08,2.39687e-09
147.01,1.3355e-08,1.66479e-09
147.72,1.45026e-08,1.79515e-09
148.425,1.5569e-08,1.97576e-09
149.083,1.59528e-08,2.04542e-09
149.718,1.63404e-08,2.20468e-09
150.373,1.6033e-08,2.12205e-09
151.083,1.27135e-08,1.69463e-09
151.839,1.35098e-08,1.7393e-09
152.56,1.39209e-08,1.74656e-09
153.465,9.69313e-09,1.23375e-09
154.319,1.07385e-08,1.40275e-09
154.857,1.1851e-08,1.51752e-09
155.47,1.18076e-08,1.4857e-09
155.956,1.09342e-08,1.42638e-09
156.56,1.05685e-08,1.3145e-09
157.178,9.78664e-09,1.26714e-09
157.851,9.82811e-09,1.29091e-09
158.452,1.08706e-08,1.42313e-09
159.067,9.19383e-09,1.18091e-09
159.826,9.37851e-09,1.19391e-09
160.489,7.81192e-09,1.00628e-09
161.312,8.76464e-09,1.21777e-09
162.05,7.99322e-09,1.14179e-09
162.784,8.63903e-09,1.22669e-09
163.553,8.16279e-09,1.11589e-09
164.293,8.16969e-09,1.10256e-09
165.048,8.75119e-09,1.18001e-09
165.749,9.61698e-09,1.27537e-09
166.439,1.0527e-08,1.37824e-09
167.014,9.53317e-09,1.29314e-09
167.688,1.03378e-08,1.32369e-09
168.304,1.01152e-08,1.28861e-09
168.964,1.00587e-08,1.29467e-09
169.5,1.20102e-08,1.56832e-09
170.077,1.09288e-08,1.42615e-09
170.635,1.14616e-08,1.47938e-09
171.153,1.24272e-08,1.57712e-09
171.696,1.1352e-08,1.48938e-09
172.259,9.38437e-09,1.22631e-09
172.91,1.20374e-08,1.53626e-09
