t_s,flux,flux_err
144.967,3.67151e-07,3.61066e-08
147.003,3.94218e-07,3.73817e-08
148.949,4.09026e-07,3.75885e-08
150.981,3.88412e-07,3.63775e-08
152.849,3.29696e-07,3.89148e-08
154.652,3.68759e-07,3.41505e-08
156.668,3.15068e-07,3.58459e-08
158.518,3.84664e-07,3.58969e-08
160.598,2.67737e-07,3.17688e-08
162.365,3.47746e-07,3.77516e-08
164.11,3.00988e-07,3.4971e-08
165.817,2.88298e-07,3.40326e-08
167.517,2.94734e-07,3.4358e-08
169.409,2.69464e-07,3.15845e-08
171.463,2.61704e-07,3.0368e-08
173.218,3.18988e-07,3.522e-08
174.879,3.46949e-07,3.92268e-08
176.663,2.60551e-07,2.98635e-08
178.548,3.33447e-07,3.70829e-08
180.372,2.62435e-07,3.04962e-08
182.362,2.80018e-07,3.12663e-08
184.494,2.18481e-07,2.49619e-08
186.88,2.54593e-07,2.85481e-08
189.186,2.44564e-07,2.72402e-08
191.295,2.2916e-07,2.53295e-08
193.466,2.66433e-07,2.9325e-08
195.659,2.38843e-07,2.68025e-08
198.055,2.41038e-07,2.71731e-08
200.378,1.9992e-07,2.28071e-08
202.914,2.36652e-07,2.60826e-08
205.374,2.19436e-07,2.44016e-08
207.975,1.98739e-07,2.24326e-08
210.892,2.02378e-07,2.27422e-08
213.883,1.69776e-07,1.88505e-08
217.156,1.38344e-07,1.60198e-08
221.082,1.44151e-07,1.67954e-08
224.749,1.45344e-07,1.64828e-08
227.968,1.76178e-07,1.98629e-08
230.802,2.24789e-07,2.46345e-08
234.303,1.26733e-07,1.43081e-08
238.027,1.34902e-07,1.56566e-08
242.247,1.29482e-07,1.50576e-08
246.528,1.15122e-07,1.33292e-08
250.788,1.37004e-07,1.52564e-08
255.091,1.0885e-07,1.30199e-08
259.582,1.20267e-07,1.3423e-08
264.806,9.97963e-08,1.12608e-08
269.903,1.08723e-07,1.22035e-08
272.838,7.68388e-08,8.21165e-09
274.314,7.29029e-08,7.79156e-09
275.855,7.13748e-08,7.83726e-09
277.176,8.90143e-08,9.47955e-09
278.645,6.21419e-08,6.83504e-09
280.484,6.25564e-08,6.85375e-09
282.124,6.43374e-08,6.87826e-09
283.866,6.6366e-08,7.36514e-09
285.451,7.23997e-08,7.77505e-09
287.158,6.66602e-08,7.10452e-09
288.7,7.18459e-08,7.56667e-09
290.427,5.71786e-08,6.13938e-09
292.515,5.1744e-08,5.71473e-09
294.554,5.11252e-08,5.48726e-09
296.448,7.0338e-08,7.61322e-09
298.465,4.65593e-08,5.12837e-09
300.842,4.59643e-08,5.04458e-09
303.018,6.19124e-08,6.84148e-09
304.972,4.33624e-08,4.81753e-09
307.454,4.907e-08,5.42687e-09
