t_s,flux,flux_err
213.074,1.12675e-09,1.79193e-10
214.868,9.46478e-10,1.52719e-10
216.739,9.51282e-10,1.47967e-10
218.804,1.05046e-09,1.60457e-10
221.122,7.23601e-10,1.10993e-10
223.426,1.24823e-09,1.93256e-10
225.157,8.64595e-10,1.34412e-10
227.369,8.92502e-10,1.36384e-10
229.809,8.85467e-10,1.35311e-10
232.27,7.29988e-10,1.15608e-10
234.75,8.51976e-10,1.32215e-10
237.499,6.03092e-10,9.33135e-11
240.805,6.10991e-10,9.6348e-11
243.507,7.12056e-10,1.08138e-10
246.004,7.75243e-10,1.17598e-10
248.423,1.07485e-09,1.63256e-10
250.151,1.07181e-09,1.62653e-10
252.428,8.88835e-10,1.34738e-10
254.287,9.64704e-10,1.51449e-10
256.552,1.07587e-09,1.62979e-10
258.401,8.72156e-10,1.34508e-10
260.487,9.4794e-10,1.43449e-10
263.285,7.52427e-10,1.16031e-10
265.331,1.04176e-09,1.57632e-10
267.748,6.92878e-10,1.04808e-10
270.601,6.43091e-10,9.89261e-11
273.732,6.57294e-10,1.01406e-10
276.399,6.89222e-10,1.04355e-10
279.476,6.08771e-10,9.55942e-11
282.993,4.71858e-10,7.39655e-11
286.277,6.70838e-10,1.03113e-10
289.854,4.8325e-10,7.29905e-11
293.479,5.71509e-10,8.64429e-11
296.22,8.37469e-10,1.31203e-10
298.644,7.18711e-10,1.14818e-10
301.149,7.51703e-10,1.13668e-10
303.559,8.71682e-10,1.34563e-10
305.944,7.44813e-10,1.14549e-10
308.249,9.22647e-10,1.39331e-10
310.261,9.6362e-10,1.45408e-10
312.217,1.14977e-09,1.73694e-10
314.023,1.02312e-09,1.54534e-10
315.989,8.75055e-10,1.34518e-10
318.163,8.3969e-10,1.2668e-10
320.873,6.5951e-10,1.01325e-10
323.224,9.52508e-10,1.49179e-10
325.279,9.52964e-10,1.44274e-10
327.423,8.7729e-10,1.37586e-10
329.76,7.87228e-10,1.18966e-10
332.231,7.47056e-10,1.12787e-10
335.094,7.1246e-10,1.07487e-10
337.344,7.98738e-10,1.25129e-10
339.464,9.58151e-10,1.44534e-10
341.703,8.95578e-10,1.35251e-10
343.985,7.85882e-10,1.18839e-10
346.354,7.83556e-10,1.20617e-10
348.801,7.61631e-10,1.19342e-10
351.187,7.80793e-10,1.22675e-10
353.492,9.95431e-10,1.50404e-10
355.407,8.9932e-10,1.36175e-10
357.42,1.07544e-09,1.62631e-10
359.13,1.04045e-09,1.572e-10
360.938,1.36009e-09,2.09373e-10
362.857,8.17502e-10,1.23559e-10
364.818,1.22105e-09,1.84622e-10
366.258,1.16382e-09,1.76024e-10
367.879,1.16605e-09,1.7937e-10
369.385,1.56562e-09,2.40672e-10
370.719,1.4045e-09,2.15876e-10
372.283,1.2054e-09,1.8215e-10
373.866,1.11013e-09,1.71082e-10
375.133,1.91484e-09,2.89571e-10
376.075,2.22179e-09,3.35805e-10
376.999,1.72509e-09,2.65436e-10
378.047,2.07482e-09,3.09897e-10
378.962,2.14956e-09,3.36716e-10
380.015,1.70032e-09,2.61575e-10
381.1,1.59751e-09,2.55283e-10
382.146,1.86493e-09,2.8203e-10
383.263,1.99591e-09,3.02073e-10
384.081,2.19026e-09,3.31589e-10
385.071,1.94559e-09,2.94556e-10
386.001,2.26369e-09,3.55604e-10
386.846,2.01295e-09,3.04761e-10
387.746,2.48967e-09,3.76942e-10
388.459,2.36976e-09,3.58792e-10
389.215,3.329e-09,4.88353e-10
389.825,3.08543e-09,4.66845e-10
390.578,2.05293e-09,3.1624e-10
391.51,2.46689e-09,3.72883e-10
392.304,2.48259e-09,3.82064e-10
392.961,2.86972e-09,4.41499e-10
393.807,1.85441e-09,2.79999e-10
394.776,2.56843e-09,3.90802e-10
395.429,3.02512e-09,4.57065e-10
396.092,2.48264e-09,3.82177e-10
396.849,2.57932e-09,3.89956e-10
397.526,3.24848e-09,4.91268e-10
398.177,2.6884e-09,4.06703e-10
398.903,2.79155e-09,4.22447e-10
399.562,2.73563e-09,4.14049e-10
400.373,2.79232e-09,4.25818e-10
400.964,2.8952e-09,4.38358e-10
401.771,2.22753e-09,3.37337e-10
402.509,2.93172e-09,4.52281e-10
403.297,2.051e-09,3.22392e-10
404.145,2.74474e-09,4.23485e-10
404.889,2.1014e-09,3.24104e-10
405.807,1.99248e-09,3.0717e-10
406.808,1.75732e-09,2.65862e-10
407.899,2.17869e-09,3.29435e-10
408.604,2.83114e-09,4.27961e-10
409.53,1.7706e-09,2.6763e-10
410.552,2.21867e-09,3.35358e-10
411.341,2.51078e-09,3.7951e-10
412.185,2.15192e-09,3.31315e-10
412.985,2.60709e-09,3.94068e-10
413.89,1.90295e-09,2.98477e-10
414.866,2.17374e-09,3.34631e-10
415.72,2.01323e-09,3.04237e-10
416.7,2.08665e-09,3.15295e-10
417.635,1.8712e-09,2.82711e-10
419.533,1.41525e-09,2.21911e-10
420.936,2.05396e-09,3.10433e-10
421.825,2.10417e-09,3.24001e-10
422.821,1.94734e-09,2.99917e-10
423.919,1.64017e-09,2.5263e-10
424.958,1.90618e-09,2.88136e-10
426.121,1.50282e-09,2.27057e-10
427.3,1.83081e-09,2.81637e-10
428.478,1.50792e-09,2.36242e-10
429.789,1.45016e-09,2.23049e-10
430.95,1.68371e-09,2.59092e-10
432.18,1.38606e-09,2.09501e-10
433.584,1.44113e-09,2.17961e-10
434.844,1.57031e-09,2.42049e-10
436.277,1.30819e-09,2.05567e-10
437.427,1.70543e-09,2.58448e-10
438.748,1.40373e-09,2.20842e-10
440.027,1.49978e-09,2.35998e-10
441.108,2.13862e-09,3.20979e-10
442.097,1.79029e-09,2.71587e-10
443.495,1.21227e-09,1.87318e-10
444.787,1.89602e-09,2.87678e-10
445.853,1.46587e-09,2.22419e-10
447.163,1.65467e-09,2.51077e-10
448.474,1.24594e-09,1.92548e-10
450.031,1.22329e-09,1.88998e-10
451.405,1.57131e-09,2.42693e-10
452.862,1.38992e-09,2.10717e-10
454.222,1.42093e-09,2.19297e-10
455.505,1.49094e-09,2.2576e-10
456.641,1.61261e-09,2.44034e-10
458.021,1.45696e-09,2.20323e-10
459.413,1.26195e-09,1.94279e-10
460.888,1.26757e-09,1.98738e-10
462.3,1.36727e-09,2.10343e-10
463.787,1.38473e-09,2.09076e-10
464.948,1.57824e-09,2.38314e-10
466.398,1.44687e-09,2.2677e-10
467.66,1.24055e-09,1.87388e-10
469.258,1.08068e-09,1.66335e-10
471.304,9.11159e-10,1.40351e-10
473.191,1.10589e-09,1.70479e-10
475.005,1.03281e-09,1.56355e-10
476.943,9.59911e-10,1.48009e-10
478.641,1.23148e-09,1.89865e-10
480.218,1.15601e-09,1.7814e-10
481.896,1.29372e-09,1.99242e-10
483.79,8.60228e-10,1.34884e-10
485.852,9.28091e-10,1.40151e-10
487.715,9.4368e-10,1.47822e-10
489.962,9.46235e-10,1.48273e-10
491.803,9.28994e-10,1.48471e-10
493.713,1.13633e-09,1.71924e-10
495.471,9.99919e-10,1.57047e-10
497.251,1.15945e-09,1.82165e-10
499.537,7.58905e-10,1.14983e-10
501.724,8.9932e-10,1.38882e-10
503.497,1.10088e-09,1.66996e-10
505.893,6.79699e-10,1.08774e-10
508.145,9.50546e-10,1.48997e-10
510.868,5.86341e-10,9.19641e-11
513.554,6.34373e-10,9.78113e-11
516.845,6.31703e-10,9.56411e-11
519.722,7.40934e-10,1.1214e-10
522.674,6.03673e-10,9.1309e-11
525.75,5.54953e-10,8.88276e-11
529.245,5.38808e-10,8.47569e-11
532.701,5.294e-10,8.31549e-11
536.683,4.15195e-10,6.39665e-11
541.509,4.32934e-10,6.92971e-11
545.168,5.22194e-10,7.9067e-11
549.394,4.9053e-10,7.55345e-11
553.264,4.09566e-10,6.55548e-11
557.606,4.55335e-10,7.03292e-11
562.584,3.92778e-10,6.0675e-11
566.916,4.48556e-10,6.90971e-11
571.293,3.09915e-10,5.71145e-11
575.76,2.82246e-10,5.35218e-11
580.277,3.16148e-10,5.05831e-11
585.521,3.12535e-10,5.76239e-11
590.294,2.40699e-10,4.69238e-11
594.485,3.34254e-10,6.2364e-11
598.769,3.28823e-10,5.6844e-11
604.062,3.87094e-10,5.861e-11
608.74,2.90398e-10,5.35328e-11
613.597,2.55128e-10,4.83956e-11
618.572,3.57577e-10,5.42214e-11
623.623,4.15869e-10,6.41215e-11
3877.83,1.30201e-11,2.92402e-12
4014.19,1.08146e-11,2.43932e-12
4123.02,1.95114e-11,4.37233e-12
4213.39,1.64782e-11,3.69262e-12
4314.42,1.35443e-11,3.04175e-12
4419.59,1.35988e-11,3.04737e-12
4532.96,1.19312e-11,2.67948e-12
4662.73,1.04548e-11,2.34792e-12
4811.66,1.14468e-11,2.5707e-12
4926.22,1.53073e-11,3.37158e-12
5027.54,1.37127e-11,3.00474e-12
5163.82,1.12389e-11,2.41275e-12
5281.41,2.33237e-11,5.238e-12
5386.98,1.05062e-11,2.31408e-12
5536.51,1.02382e-11,2.30931e-12
5682.75,7.48374e-12,1.68255e-12
5786.35,1.6717e-11,3.75005e-12
5900.73,1.41252e-11,3.18226e-12
6043.45,1.6676e-11,3.66132e-12
6158.5,1.30787e-11,2.95285e-12
6319.85,1.6497e-11,3.3947e-12
9678.92,8.18722e-12,1.84289e-12
9814.1,6.86272e-12,1.55149e-12
9973.43,9.8239e-12,2.16149e-12
10093.8,8.23e-12,1.81113e-12
10244.8,7.48599e-12,1.69235e-12
10432.3,6.44851e-12,1.46082e-12
10629.1,6.50301e-12,1.46534e-12
10755.4,9.74532e-12,2.18393e-12
10876,5.86642e-12,1.28962e-12
10997.5,8.29842e-12,1.8637e-12
11175.9,6.37631e-12,1.43975e-12
11356.4,9.60789e-12,2.16252e-12
11488.6,7.53831e-12,1.68748e-12
11593.6,6.10656e-12,1.37455e-12
11735.3,6.59486e-12,1.48446e-12
11851.6,9.14128e-12,2.00109e-12
12044.1,6.04103e-12,9.87976e-13
15446.6,1.17575e-11,2.63795e-12
15546.4,8.94676e-12,1.97563e-12
15652.5,9.86013e-12,2.21476e-12
15744.9,1.01916e-11,2.22637e-12
15843.1,1.02198e-11,2.29554e-12
15940.5,9.71593e-12,2.18484e-12
16096.8,1.01977e-11,2.24397e-12
16255.5,1.51819e-11,3.4322e-12
16347.7,9.73855e-12,2.19241e-12
16477.1,1.11063e-11,2.50264e-12
16645.5,1.02203e-11,2.31053e-12
16811.9,9.94521e-12,2.24386e-12
16933.9,1.30303e-11,2.93581e-12
17123.9,9.96064e-12,2.19823e-12
17310.5,9.30669e-12,2.09045e-12
17460.2,8.42801e-12,1.90128e-12
17607,1.42239e-11,3.19101e-12
17750,1.31349e-11,2.95964e-12
17899.5,1.62579e-11,3.34293e-12
21251.9,1.2662e-11,2.87042e-12
21388.6,1.61414e-11,3.61755e-12
21512.2,1.69077e-11,3.81535e-12
21624.4,1.65457e-11,3.71662e-12
21749.5,1.39128e-11,3.12162e-12
21883.8,1.29241e-11,2.9031e-12
22033.3,1.13321e-11,2.54841e-12
22185.5,1.20012e-11,2.70505e-12
22357.2,7.92073e-12,1.78348e-12
22482.6,1.36067e-11,3.05689e-12
22586.5,1.78469e-11,4.02659e-12
22790.2,9.70671e-12,2.19247e-12
22966.3,1.67111e-11,3.75765e-12
23147.1,1.13714e-11,2.57427e-12
23311.3,1.37956e-11,3.11253e-12
23568.6,1.3989e-11,2.228e-12
27104,1.09007e-11,2.45212e-12
27199,1.35454e-11,3.03594e-12
27326.2,1.16818e-11,2.61825e-12
27469.6,1.05025e-11,2.37343e-12
27585.2,1.01715e-11,2.30407e-12
27705,1.97117e-11,4.41801e-12
27794.1,1.76087e-11,3.86407e-12
27893.9,1.26149e-11,2.75894e-12
28031.5,1.07044e-11,2.42191e-12
28158.9,1.28022e-11,2.87612e-12
28283.6,1.32081e-11,2.96732e-12
28386.1,1.17481e-11,2.6393e-12
28511.1,1.19707e-11,2.69564e-12
28616.5,1.89094e-11,4.24815e-12
28700.7,1.59866e-11,3.50418e-12
28808.6,9.2908e-12,2.08246e-12
28905.8,1.30455e-11,2.93073e-12
29020.4,1.78885e-11,4.01856e-12
29110.1,1.32506e-11,2.96646e-12
29212.1,1.09487e-11,2.45994e-12
29282.2,1.17031e-11,2.57137e-12
29358.8,1.16038e-11,2.6009e-12
30425.6,1.28111e-11,1.85593e-12
45741.3,8.22141e-12,1.79944e-12
45853.1,9.69012e-12,2.12515e-12
45946.2,8.14423e-12,1.78791e-12
46044.9,8.79379e-12,1.97048e-12
46133,1.22803e-11,2.74596e-12
46224.3,6.70552e-12,1.50888e-12
46342.3,8.57355e-12,1.92315e-12
46438.8,1.02931e-11,2.25514e-12
46520.9,9.54082e-12,2.13787e-12
46623.2,9.26084e-12,2.08169e-12
46751.1,6.2236e-12,1.23749e-12
51395.2,8.69012e-12,1.9532e-12
51514.4,5.45981e-12,1.23097e-12
51699.2,5.45182e-12,1.19789e-12
51862.4,6.08444e-12,1.37322e-12
51982.6,8.86601e-12,1.98863e-12
52122.8,5.87834e-12,1.32396e-12
52253.5,7.649e-12,1.7192e-12
52454.5,5.41693e-12,8.94209e-13
61884.2,4.59068e-12,9.6456e-13
63269.3,6.91833e-12,1.51575e-12
63421,4.43312e-12,9.98599e-13
63619.6,5.89014e-12,1.33243e-12
63766.6,7.17778e-12,1.61515e-12
63883.8,7.08494e-12,1.5859e-12
64070,3.8887e-12,8.81098e-13
67586.8,3.94025e-12,8.90924e-13
68097.8,2.41937e-12,6.35711e-13
68438.1,3.96443e-12,9.01135e-13
68784.1,4.20242e-12,9.45845e-13
69163.1,2.69306e-12,7.05135e-13
69588,3.22935e-12,6.25705e-13
73399.9,2.24527e-12,5.86705e-13
73650.7,3.31673e-12,7.87164e-13
73872.2,3.82646e-12,8.57389e-13
74080.2,3.3876e-12,8.27627e-13
74320.1,3.56649e-12,8.03003e-13
74491.1,5.05905e-12,1.13827e-12
74683.9,4.92603e-12,1.10529e-12
74845.4,5.1369e-12,1.15579e-12
75022.5,3.99406e-12,8.9741e-13
75235.8,4.39817e-12,9.90942e-13
75396.1,5.39147e-12,1.21139e-12
75628.5,2.92026e-12,6.57958e-13
79106.6,4.02885e-12,9.0568e-13
79348.4,3.31737e-12,7.69647e-13
79601.9,3.34916e-12,8.21069e-13
79812.4,4.59222e-12,1.02997e-12
79974.5,5.61251e-12,1.26168e-12
80210.8,2.31281e-12,6.00805e-13
80434.7,4.15256e-12,9.32071e-13
80677.3,4.24661e-12,9.54633e-13
80891.5,3.63922e-12,8.18091e-13
81140.6,3.69501e-12,8.32536e-13
81397.3,3.3521e-12,7.04529e-13
84883.6,3.96949e-12,9.13873e-13
90729.5,1.8309e-12,4.759e-13
90967.6,4.35353e-12,9.79058e-13
91225.5,2.09618e-12,5.46946e-13
91455.5,5.03704e-12,1.13034e-12
91674,2.44571e-12,6.35706e-13
91873.4,3.10538e-12,8.04863e-13
92062,5.8837e-12,1.31751e-12
92241.2,3.14768e-12,7.24845e-13
92558.4,2.1675e-12,5.63391e-13
92886.7,2.5903e-12,5.00729e-13
96390.9,5.30801e-12,1.19642e-12
96569.2,3.42227e-12,7.73064e-13
96791.1,4.63292e-12,1.04122e-12
96985.7,3.33105e-12,8.38062e-13
97262.2,2.11179e-12,5.50031e-13
97514.7,3.36714e-12,7.98774e-13
97714,3.09625e-12,7.59343e-13
97981.3,2.15404e-12,5.59404e-13
98238.9,2.89883e-12,7.55022e-13
98455.6,3.14773e-12,7.68006e-13
98695.7,2.04963e-12,5.41204e-13
102192,2.90658e-12,7.56946e-13
102464,2.1656e-12,5.65601e-13
102699,2.90064e-12,7.56124e-13
102964,2.34603e-12,6.13315e-13
103194,2.2854e-12,5.96318e-13
103487,2.29624e-12,5.96285e-13
103766,2.74536e-12,7.14277e-13
103930,3.32749e-12,8.39347e-13
104152,3.88167e-12,8.72943e-13
105543,2.5958e-12,4.12843e-13
126438,1.57758e-12,4.11177e-13
126862,1.47768e-12,2.97625e-13
132151,1.59877e-12,4.17068e-13
132485,1.98136e-12,5.1363e-13
132910,1.47533e-12,3.73206e-13
138072,1.985e-12,5.1745e-13
138601,1.56943e-12,3.22706e-13
150131,1.18971e-12,2.45417e-13
154781,1.93319e-12,5.0296e-13
155310,1.06324e-12,2.79913e-13
155959,1.0851e-12,2.51955e-13
160587,1.7452e-12,4.54865e-13
161053,1.02292e-12,2.68195e-13
161885,9.50265e-13,2.48408e-13
166441,1.18757e-12,3.11349e-13
166912,1.82418e-12,4.746e-13
167459,1.02856e-12,2.47362e-13
173117,1.35513e-12,2.63274e-13
178817,1.0622e-12,2.69527e-13
184679,9.67806e-13,2.19128e-13
190949,8.38848e-13,1.95365e-13
196639,7.96904e-13,1.91222e-13
241858,7.42976e-13,1.4552e-13
247444,7.71239e-13,1.51534e-13
264897,6.40339e-13,1.36079e-13
969447,6.69602e-13,0
