t_s,flux,flux_err
56.096,1.62076e-09,3.558e-10
58.09,1.78062e-09,3.90852e-10
59.915,1.66088e-09,3.67421e-10
61.987,1.55249e-09,3.40646e-10
64.237,1.25621e-09,2.74467e-10
67.266,7.75813e-10,1.71048e-10
70.537,8.18946e-10,1.76606e-10
74.636,6.29117e-10,1.27749e-10
78.547,7.80432e-10,1.53233e-10
81.85,7.183e-10,1.37096e-10
85.875,5.46654e-10,1.02653e-10
90.619,4.90395e-10,8.695e-11
96.327,4.48737e-10,7.74921e-11
101.612,3.85819e-10,6.70727e-11
108.658,2.10946e-10,4.16886e-11
114.577,3.39794e-10,6.07102e-11
121.187,3.05128e-10,5.93572e-11
125.78,2.3474e-10,4.72126e-11
132.701,2.34355e-10,4.69167e-11
151.245,1.02792e-10,2.31368e-11
176.855,1.03078e-10,2.31501e-11
207.534,9.18767e-11,2.06799e-11
250.967,3.89066e-11,8.738e-12
314.022,4.24611e-11,9.52583e-12
413.113,1.72292e-11,3.878e-12
543.714,1.89096e-11,4.27034e-12
674.06,3.10431e-11,6.97195e-12
789.586,1.85092e-11,4.17991e-12
929.211,1.15632e-11,2.61444e-12
1021.25,1.70009e-11,3.81432e-12
1095.27,1.31332e-11,2.94657e-12
1165.24,2.04852e-11,4.60122e-12
1234.74,1.2808e-11,2.87683e-12
1330.21,1.252e-11,2.80268e-12
1408.35,1.59154e-11,3.55878e-12
1520.26,1.18172e-11,2.29131e-12
5664.26,7.63225e-12,1.68801e-12
5786.97,7.85249e-12,1.76486e-12
5883.45,7.46709e-12,1.68471e-12
5992.84,7.9827e-12,1.80801e-12
6096.71,7.67921e-12,1.72371e-12
6226.1,5.98118e-12,1.34773e-12
6357.69,5.99642e-12,1.34771e-12
6486.78,6.09967e-12,1.37267e-12
6615.61,6.20724e-12,1.39867e-12
6750.68,8.07462e-12,1.76631e-12
6859.07,6.85348e-12,1.54429e-12
6970.41,7.34757e-12,1.64716e-12
7073.34,7.68925e-12,1.72376e-12
7231.62,5.84687e-12,1.04188e-12
11399.1,5.89991e-12,1.32528e-12
11560.9,4.0147e-12,9.08015e-13
11766.8,5.69047e-12,1.28261e-12
11889.3,7.01259e-12,1.57881e-12
12049.3,4.47942e-12,1.01196e-12
12193.6,7.71669e-12,1.73535e-12
12328,5.40473e-12,1.21404e-12
12484.7,5.69329e-12,1.28179e-12
12624.6,4.96538e-12,1.11535e-12
12851.5,4.8717e-12,1.0462e-12
13052.6,6.52875e-12,1.1428e-12
16452.2,3.56189e-12,8.10328e-13
