t_s,flux,flux_err
67.3512,2.67355e-09,4.12157e-10
68.1518,3.35659e-09,5.00397e-10
68.9033,2.09367e-09,3.12152e-10
69.7566,2.4112e-09,3.59573e-10
70.6337,2.29405e-09,3.4206e-10
71.4978,2.19721e-09,3.27604e-10
72.5878,1.78507e-09,2.66165e-10
73.7052,1.64622e-09,2.42793e-10
75.2886,1.6064e-09,1.84379e-10
84.108,1.68501e-09,2.51361e-10
85.475,1.62566e-09,2.42477e-10
86.699,1.35262e-09,2.13629e-10
88.166,1.52153e-09,2.35727e-10
89.3776,2.31884e-09,3.52469e-10
90.463,1.88319e-09,2.86212e-10
91.428,1.95395e-09,2.91413e-10
92.502,2.05675e-09,3.12613e-10
93.561,2.0826e-09,3.10585e-10
94.631,1.8299e-09,2.88981e-10
95.6439,2.33651e-09,3.48449e-10
96.5594,2.60823e-09,3.96394e-10
97.3323,2.63435e-09,3.9292e-10
98.187,2.05597e-09,3.06643e-10
99.451,1.60658e-09,2.39592e-10
100.554,2.0623e-09,3.13433e-10
101.567,2.20187e-09,3.47713e-10
102.667,1.68793e-09,2.56515e-10
103.815,1.99439e-09,2.97406e-10
104.938,1.65792e-09,2.51958e-10
106.412,1.06322e-09,1.61588e-10
108.703,9.38749e-10,1.48242e-10
110.617,1.06227e-09,1.61435e-10
112.659,1.20912e-09,1.80301e-10
114.41,1.37548e-09,2.05109e-10
116.13,1.08624e-09,1.61975e-10
118.409,8.45392e-10,1.26063e-10
121.255,7.28009e-10,1.1063e-10
123.649,8.77611e-10,1.30862e-10
126.212,7.08408e-10,1.05638e-10
130.087,4.50873e-10,7.11955e-11
134.967,4.42853e-10,6.6036e-11
139.115,6.29311e-10,9.38449e-11
142.824,3.98196e-10,6.51931e-11
147.129,3.96103e-10,6.76209e-11
151.569,3.86084e-10,7.05098e-11
155.751,3.44239e-10,6.2868e-11
160.261,2.61296e-10,5.05329e-11
165.042,3.54215e-10,6.46906e-11
169.184,2.74134e-10,5.0066e-11
175.226,2.61891e-10,5.06496e-11
179.162,3.73304e-10,6.81779e-11
182.867,3.37724e-10,6.34588e-11
186.919,5.46889e-10,8.15714e-11
204.482,2.51943e-10,5.42413e-11
217.853,3.38256e-10,7.40962e-11
231.237,3.325e-10,7.29285e-11
244.002,2.7551e-10,6.05059e-11
258.496,3.2187e-10,7.23589e-11
271.271,2.6257e-10,5.91071e-11
287.698,2.35685e-10,5.16938e-11
306.242,2.25787e-10,5.09638e-11
318.933,3.15578e-10,7.10396e-11
331.654,3.38027e-10,7.39517e-11
349.227,1.9718e-10,4.42088e-11
368.294,1.95507e-10,4.39514e-11
386.12,2.60464e-10,5.84758e-11
406.285,1.74212e-10,3.95357e-11
427.517,2.36641e-10,5.1837e-11
443.188,3.16178e-10,6.45395e-11
462.072,1.92539e-10,4.12497e-11
480.3,2.3489e-10,5.15193e-11
498.328,2.38413e-10,5.24932e-11
519.464,2.0395e-10,4.27749e-11
542.201,2.02328e-10,4.52418e-11
561.633,1.99191e-10,4.46598e-11
581.055,1.98556e-10,4.45175e-11
601.867,1.99558e-10,4.49225e-11
628.869,1.28426e-10,2.70933e-11
661.495,1.52511e-10,3.19119e-11
683.62,2.62719e-10,5.89821e-11
703.045,1.96294e-10,4.40103e-11
725.991,1.51411e-10,3.32096e-11
749.889,1.85143e-10,4.06081e-11
773.521,1.50592e-10,3.3157e-11
798.197,1.97794e-10,4.44656e-11
821.246,1.31789e-10,2.9747e-11
862.332,1.04657e-10,2.29841e-11
887.091,2.52174e-10,5.38945e-11
904.77,1.98536e-10,4.45129e-11
934.218,1.3136e-10,2.95307e-11
956.785,1.76929e-10,3.9882e-11
980.446,1.21347e-10,2.72066e-11
1019.82,1.19382e-10,2.62179e-11
1055.64,1.06105e-10,2.38852e-11
1091.91,1.12906e-10,2.55191e-11
1119.26,1.59418e-10,3.57902e-11
1148.34,1.43945e-10,3.22302e-11
1187.72,1.13302e-10,2.37353e-11
1225.2,1.09448e-10,2.33628e-11
1259.35,1.29418e-10,2.82773e-11
1289.63,9.74974e-11,2.14118e-11
1350.49,7.5486e-11,1.65778e-11
1388.89,1.27529e-10,2.79715e-11
1423.39,1.18202e-10,2.59922e-11
1465.1,8.7744e-11,1.97255e-11
1501.49,1.2772e-10,2.79418e-11
1539.31,1.10043e-10,2.35183e-11
1577.6,1.17723e-10,2.52211e-11
1627.08,7.45298e-11,1.68226e-11
1682.97,6.13465e-11,1.34898e-11
1733.74,1.08391e-10,2.31936e-11
1786.81,7.62608e-11,1.67266e-11
1831.44,9.85175e-11,2.21475e-11
1880.18,6.85874e-11,1.5419e-11
1937.73,7.15692e-11,1.61109e-11
1993.09,5.41675e-11,1.22101e-11
2066.73,6.85165e-11,1.54237e-11
2137.95,5.47016e-11,1.20751e-11
2212.27,4.83171e-11,1.0707e-11
2289.08,5.19587e-11,1.18075e-11
2424.98,4.0668e-11,7.31005e-12
7081.51,1.35281e-11,2.97656e-12
7243.69,7.73623e-12,1.74071e-12
7364.11,9.7246e-12,2.18355e-12
7547.56,9.51093e-12,1.53275e-12
13467.2,4.30798e-12,9.71914e-13
13821.9,2.81052e-12,5.92123e-13
23255.5,1.81613e-12,4.72723e-13
23827.3,1.44294e-12,3.78848e-13
24849.6,1.14788e-12,2.27644e-13
29314.1,7.6219e-13,2.02674e-13
30546.2,9.86205e-13,2.06138e-13
35421.1,6.28335e-13,1.50731e-13
46496.7,1.08183e-12,3.39363e-13
