t_s,flux,flux_err
806.487,4.69063e-10,7.01872e-11
811.069,4.07956e-10,5.82848e-11
822.92,4.47735e-10,6.80292e-11
827.394,5.1107e-10,7.61915e-11
831.239,4.88334e-10,7.27989e-11
834.782,3.71232e-10,6.77781e-11
838.74,3.4818e-10,6.73176e-11
842.361,3.5731e-10,6.5236e-11
846.313,4.66695e-10,7.09006e-11
849.965,3.72267e-10,6.79667e-11
853.926,3.21241e-10,6.03433e-11
857.789,3.61657e-10,6.9923e-11
861.333,3.91247e-10,7.14318e-11
864.925,4.66455e-10,6.95354e-11
869.027,3.73723e-10,7.02018e-11
872.569,4.71589e-10,7.03009e-11
877.083,3.73156e-10,5.66901e-11
881.597,3.66676e-10,7.08934e-11
885.311,3.32008e-10,5.96306e-11
889.711,3.15063e-10,5.91827e-11
893.778,3.85141e-10,5.74138e-11
898.537,3.71605e-10,6.78458e-11
902.159,3.59491e-10,6.75285e-11
905.37,3.5114e-10,6.59598e-11
909.295,3.86095e-10,6.52622e-11
913.486,3.8106e-10,6.59999e-11
917.515,3.04687e-10,5.72338e-11
921.503,3.91787e-10,6.92591e-11
925.118,3.47761e-10,6.34925e-11
928.815,3.6431e-10,6.84335e-11
932.522,4.69099e-10,7.12657e-11
936.529,3.15367e-10,5.75781e-11
940.824,3.33401e-10,6.26276e-11
944.561,3.70745e-10,7.16801e-11
948.295,3.03055e-10,5.53303e-11
952.232,3.81223e-10,6.96019e-11
956.393,2.8958e-10,5.287e-11
960.949,2.68428e-10,5.04228e-11
965.048,3.52814e-10,6.44151e-11
969.043,4.20643e-10,6.27062e-11
974.441,2.48696e-10,4.67161e-11
978.552,2.95036e-10,5.70425e-11
982.951,3.22057e-10,6.04966e-11
986.675,3.33597e-10,6.44978e-11
991.165,3.89686e-10,5.92013e-11
995.687,3.2449e-10,6.09536e-11
999.335,3.8261e-10,6.9855e-11
1003.23,3.21352e-10,5.86708e-11
1007.01,3.77544e-10,6.893e-11
1010.69,3.2248e-10,5.88768e-11
1014.68,3.4635e-10,6.506e-11
1018.34,3.76466e-10,7.0717e-11
1021.85,3.80874e-10,6.95381e-11
1026.6,2.52673e-10,4.74632e-11
1030.94,2.77194e-10,5.51837e-11
1035.01,3.58136e-10,6.53867e-11
1038.72,5.27988e-10,7.87082e-11
1043.02,2.99521e-10,5.62634e-11
1047.2,3.68135e-10,6.72123e-11
1050.75,3.30292e-10,6.20435e-11
1054.75,3.29284e-10,6.18542e-11
1059.7,2.6149e-10,4.91194e-11
1063.85,2.91399e-10,5.32022e-11
1068.8,2.53845e-10,4.90786e-11
1073.32,3.0221e-10,6.01639e-11
1077.24,3.22387e-10,5.88598e-11
1081.54,3.17817e-10,5.80254e-11
1085.77,3.71528e-10,5.80233e-11
1090.09,3.53253e-10,6.44951e-11
1094.53,2.98688e-10,5.45329e-11
1098.1,3.55515e-10,6.74913e-11
1102.27,3.06741e-10,5.60032e-11
1106.65,4.28274e-10,6.38437e-11
1111.48,2.9875e-10,5.61185e-11
1115.57,2.77545e-10,5.69183e-11
1119.43,3.63954e-10,6.64489e-11
1123.41,3.85672e-10,6.9269e-11
1127.72,2.86526e-10,5.23124e-11
1132.79,2.1002e-10,3.83444e-11
1138.26,3.00867e-10,5.65162e-11
1142.12,3.90474e-10,7.12907e-11
1146.07,3.16908e-10,5.78595e-11
1150.7,3.94256e-10,6.22382e-11
1154.76,2.96634e-10,5.57211e-11
1173.23,3.74918e-10,5.69578e-11
1190.9,2.81366e-10,5.2853e-11
1194.91,3.63509e-10,6.63677e-11
1198.51,3.06359e-10,5.75478e-11
1202.77,3.57478e-10,6.52665e-11
1206.7,3.06757e-10,5.60062e-11
1211.12,4.86415e-10,7.5321e-11
1215.39,2.87596e-10,5.40233e-11
1219.01,3.48469e-10,6.5458e-11
1223,3.31868e-10,6.41636e-11
1226.65,3.25467e-10,5.94221e-11
1230.64,3.27088e-10,6.51165e-11
1234.69,3.26895e-10,6.32022e-11
1238.64,3.1853e-10,5.74556e-11
1249.49,2.77608e-10,6.22425e-11
1262.09,3.31469e-10,6.78129e-11
1275.22,2.50666e-10,5.3639e-11
1289.25,3.09177e-10,6.47708e-11
1301.17,2.83258e-10,6.21304e-11
1319.09,1.86749e-10,4.00107e-11
1336.12,2.25259e-10,5.04373e-11
1351.81,2.13003e-10,4.55237e-11
1367.96,2.27621e-10,5.10349e-11
1384.75,2.02379e-10,4.43901e-11
1401.43,2.24258e-10,5.03487e-11
1416.65,1.85347e-10,3.96131e-11
1437.05,1.83595e-10,3.94318e-11
1454.84,2.29288e-10,5.12704e-11
1473.8,1.93861e-10,4.07084e-11
1494.74,1.8083e-10,3.72456e-11
1511.93,2.51554e-10,5.40278e-11
1529.81,1.76182e-10,3.8794e-11
1549.77,2.17774e-10,4.64297e-11
1570.89,1.57286e-10,3.44549e-11
1589.48,2.29462e-10,5.16566e-11
1607.05,2.02935e-10,4.17515e-11
1627.84,1.68943e-10,3.78788e-11
1650.28,1.59476e-10,3.50701e-11
1672.5,1.35198e-10,2.90015e-11
1691.9,3.74406e-10,7.99214e-11
1705.82,1.97474e-10,4.43954e-11
1722.29,2.33898e-10,5.13697e-11
1740.25,2.02022e-10,4.12375e-11
1762.46,1.52993e-10,3.22406e-11
1783.41,2.02738e-10,4.44116e-11
1806.35,1.22754e-10,2.7672e-11
1826.88,2.33888e-10,5.12354e-11
1845.22,1.97153e-10,4.42633e-11
1859.27,2.2631e-10,5.0741e-11
1875.87,2.86975e-10,5.75808e-11
1897.55,1.42809e-10,3.12837e-11
1919.19,1.49402e-10,3.35426e-11
1936.02,3.00312e-10,6.41051e-11
1961.21,1.49694e-10,2.94183e-11
1980.74,1.73012e-10,3.88958e-11
2004.16,1.68389e-10,3.59446e-11
2027.69,1.57649e-10,3.4446e-11
2046.69,2.27781e-10,5.10021e-11
2066.94,1.58857e-10,3.33188e-11
2089.41,1.65981e-10,3.58252e-11
2115.13,1.23522e-10,2.77696e-11
2138.07,1.66587e-10,3.56471e-11
2164.4,1.42916e-10,3.14283e-11
2184.47,1.91451e-10,4.29831e-11
2208.1,1.32233e-10,2.90416e-11
2233.6,1.35685e-10,3.05042e-11
2258.18,1.54059e-10,3.45416e-11
2286.13,1.25744e-10,2.81551e-11
2305.19,1.94158e-10,4.36498e-11
2324.04,2.03475e-10,4.18154e-11
2341.55,1.96225e-10,4.42941e-11
2365.99,1.2379e-10,2.79434e-11
2393.22,1.55466e-10,3.2531e-11
2425.08,1.54754e-10,2.497e-11
6636.5,5.44136e-11,1.19434e-11
6674.44,5.07883e-11,1.14088e-11
6717.82,5.78293e-11,1.29706e-11
6758.67,4.27158e-11,9.62494e-12
6817.59,3.45076e-11,7.7874e-12
6877.47,4.54584e-11,9.75941e-12
6922.16,4.74431e-11,1.07066e-11
6962.95,7.97358e-11,1.70233e-11
6989.24,7.78784e-11,1.74407e-11
7017.06,6.20221e-11,1.3911e-11
7054.05,6.09979e-11,1.36604e-11
7099.14,3.89825e-11,8.56892e-12
7156.34,4.82176e-11,1.08148e-11
7208.87,3.71503e-11,8.16618e-12
7256.89,5.75785e-11,1.2954e-11
7302.77,4.22054e-11,9.49535e-12
7343.64,5.03776e-11,1.13339e-11
7382.26,7.28231e-11,1.63586e-11
7423.61,4.75076e-11,1.02279e-11
7466.63,5.85918e-11,1.31215e-11
7510.95,4.9816e-11,1.08866e-11
7555.88,4.04436e-11,9.11297e-12
7602.02,5.81852e-11,1.30106e-11
7642.38,4.12582e-11,9.28224e-12
7690.03,6.13331e-11,1.37775e-11
7730.38,3.74235e-11,8.36816e-12
7789.3,3.41675e-11,7.68698e-12
7858.62,3.07814e-11,6.9465e-12
7921.32,3.921e-11,8.86225e-12
7978.61,4.10694e-11,9.2682e-12
8029.35,5.57692e-11,1.19231e-11
