t_s,flux,flux_err
97.4085,4.11339e-08,4.34007e-09
98.095,4.47169e-08,4.59077e-09
98.8891,3.81334e-08,3.9696e-09
99.7036,3.76679e-08,4.00291e-09
100.433,4.85433e-08,5.05412e-09
101.085,4.03161e-08,4.37652e-09
101.784,4.97692e-08,5.11902e-09
102.432,4.68345e-08,4.95623e-09
103.149,3.87306e-08,4.10969e-09
103.933,4.21546e-08,4.57499e-09
104.569,3.23931e-08,4.33323e-09
105.262,4.15975e-08,4.46971e-09
105.991,3.93614e-08,4.2474e-09
106.747,4.18327e-08,4.44674e-09
107.546,3.45893e-08,3.65706e-09
108.333,3.00379e-08,4.09532e-09
109.036,4.57986e-08,4.72489e-09
109.707,4.32898e-08,4.65061e-09
110.423,3.0793e-08,3.82313e-09
111.202,3.60158e-08,3.7693e-09
111.941,3.04415e-08,3.83139e-09
112.661,3.83972e-08,3.91688e-09
113.493,3.83166e-08,4.07239e-09
114.303,3.78944e-08,4.02397e-09
115.007,3.37052e-08,4.23581e-09
115.663,3.08493e-08,3.95714e-09
116.318,2.85129e-08,3.61681e-09
117.127,2.45334e-08,3.38395e-09
117.825,2.80943e-08,3.67715e-09
118.599,2.66779e-08,3.56742e-09
119.351,3.01918e-08,4.03384e-09
119.99,3.28438e-08,4.03426e-09
120.715,2.76269e-08,3.57243e-09
121.441,3.09016e-08,3.9589e-09
122.052,3.39074e-08,4.23106e-09
122.749,2.83329e-08,3.62507e-09
123.516,2.62818e-08,3.36303e-09
124.279,2.70236e-08,3.38819e-09
125.154,2.28745e-08,3.05159e-09
125.919,2.82521e-08,3.54218e-09
126.617,3.26365e-08,3.96059e-09
127.405,2.88733e-08,3.73434e-09
128.263,2.08087e-08,2.7195e-09
129.107,2.86258e-08,3.77917e-09
129.903,2.17965e-08,2.82025e-09
130.8,2.50493e-08,3.17335e-09
131.677,2.29955e-08,2.88214e-09
132.573,2.6285e-08,3.43452e-09
133.346,2.34836e-08,3.03711e-09
134.237,2.53309e-08,3.24502e-09
134.991,2.55662e-08,3.31067e-09
135.838,2.44259e-08,3.13116e-09
136.731,2.41711e-08,3.03466e-09
137.459,2.8804e-08,3.65335e-09
138.376,1.87445e-08,2.4519e-09
139.399,2.24926e-08,2.93935e-09
140.3,2.13923e-08,2.76903e-09
141.164,2.66909e-08,3.45334e-09
142.095,1.79052e-08,2.31696e-09
143.103,2.37977e-08,3.1431e-09
143.854,2.75266e-08,3.56135e-09
144.644,2.55267e-08,3.24176e-09
145.519,2.6517e-08,3.3649e-09
146.347,2.29009e-08,2.93556e-09
147.155,2.29496e-08,2.86111e-09
148.257,1.81387e-08,2.42512e-09
149.161,2.51941e-08,3.19718e-09
150.192,1.87348e-08,2.45109e-09
151.177,1.94187e-08,2.54118e-09
152.231,1.96787e-08,2.5241e-09
153.295,1.82395e-08,2.36206e-09
154.489,1.60406e-08,2.09579e-09
155.486,2.71992e-08,3.41454e-09
156.395,1.71567e-08,2.24299e-09
157.712,1.74071e-08,2.25123e-09
158.867,1.68178e-08,2.17596e-09
159.809,2.34718e-08,2.9523e-09
160.438,1.54624e-08,1.92087e-09
160.993,1.64187e-08,2.05497e-09
161.522,1.51547e-08,1.99182e-09
162.047,1.53038e-08,2.00896e-09
162.599,1.9465e-08,2.31354e-09
163.139,1.47678e-08,1.82668e-09
163.786,1.32424e-08,1.67133e-09
164.386,1.46908e-08,1.92418e-09
