t_s,flux,flux_err
71.5566,1.48158e-09,2.20989e-10
72.2017,2.28701e-09,2.77511e-10
72.9429,1.36604e-09,2.03716e-10
73.584,1.64383e-09,2.45132e-10
74.1333,1.67906e-09,2.50376e-10
74.8091,1.52686e-09,2.2767e-10
75.4281,1.34947e-09,2.01214e-10
76.2317,1.20839e-09,1.80173e-10
77.2859,1.20675e-09,1.53294e-10
196.41,2.83784e-11,6.35517e-12
308.279,3.62223e-12,8.20568e-13
575.996,8.49794e-13,2.25483e-13
1196.83,6.19928e-13,1.58409e-13
5376.79,5.68085e-13,1.50734e-13
6567.18,4.63265e-13,9.28027e-14
51154.3,1.12052e-12,2.95459e-13
51542.8,1.19899e-12,3.13678e-13
51938.9,8.04524e-13,2.12009e-13
52355.1,1.05713e-12,2.78408e-13
52800.6,9.17062e-13,2.35293e-13
86543.2,5.3414e-13,1.4344e-13
87239.2,8.86388e-13,2.33046e-13
87896.5,6.42227e-13,1.48484e-13
152520,2.84903e-13,7.04557e-14
242471,3.1854e-13,8.60065e-14
291663,2.10762e-13,4.95808e-14
306177,2.03459e-13,7.5927e-14
