t_days,size
0.345970,2.86
0.346920,2.64
0.346938,2.51
0.347338,3.23
0.348083,2.27
0.348306,2.62
0.348502,2.64
0.348591,4.56
0.350183,2.55
0.350308,2.54
0.351269,3.07
0.351931,2.3
0.352042,2.46
0.352330,2.11
0.352571,2.81
0.352832,2.49
0.353070,2.4
0.353148,2.3
0.353282,3.09
0.353424,3.32
0.353835,2.71
0.354009,2.79
0.354376,2.37
0.354558,3.35
0.354843,2.52
0.354865,3.13
0.355413,2.67
0.355678,2.61
0.356836,2.29
0.357121,2.01
0.358023,3.27
0.359025,2.01
0.359364,2.46
0.360489,2.17
0.360542,2.17
0.360758,2.21
0.360908,2.24
0.361043,2.3
0.361166,2.57
0.361302,2.17
0.361443,2.35
0.361733,2.01
0.361837,2.33
0.361873,2.28
0.362338,2.29
0.362795,2.08
0.362933,2.01
0.363120,2.18
0.363274,2.26
0.363378,2.02
0.363381,2.38
0.363499,2.24
0.363754,2.41
0.364051,2.35
0.364296,2.15
0.364769,2.52
0.364976,2.6
0.365088,2.54
0.365592,2.81
0.365867,2.67
0.366663,2.73
0.366783,3.29
0.367320,3.6
0.367341,3.96
0.368018,2.99
0.369016,3.05
0.369595,2.98
0.370184,2.53
0.370262,2.12
0.370272,2.52
0.371142,3.21
0.371788,3.37
0.372351,2.66
0.372673,2.69
0.372962,3.44
0.374333,2.12
0.374478,2.46
0.374674,2.02
0.375686,2.55
0.376183,2.99
0.377530,2.23
0.377682,2.87
0.378287,2.54
0.378886,2.6
0.379624,2.45
0.379696,2.78
0.379747,2.45
0.380779,2.74
0.381035,2.46
0.381830,2.12
0.381944,3.06
0.382219,3.17
0.382570,2.42
0.383823,3.25
0.384303,3.59
0.384394,2.99
0.386097,2.87
0.386217,3.51
0.386812,2.93
0.387149,4.89
0.387298,4.24
0.387504,3.48
0.387616,3.38
0.387751,4.41
0.388023,3.39
0.388197,3.47
0.388680,4.49
0.388870,3.45
0.389117,3.32
0.389269,3.08
0.390576,3.2
0.390978,3.6
0.391303,3.51
0.392251,2.72
0.392825,3.15
0.394122,2.35
0.394157,2.76
0.394531,2.28
0.394757,2.38
0.394828,2.78
0.395528,2.2
0.395666,2.6
0.396433,2.67
0.396871,2.2
0.397254,2.74
0.397746,2.3
0.398065,2.09
0.398202,2.16
0.398543,2.25
0.398744,2.16
0.398872,2.22
0.399134,2.28
0.399519,2.54
0.399776,3.39
0.400202,2.68
0.400371,2.78
0.400767,2.25
0.400901,2.35
0.401048,3.39
0.401783,3.22
0.402526,2.62
0.402592,3.06
0.403034,2.54
0.403627,2.68
0.403787,2.85
0.404427,2.35
0.404594,2.35
0.405018,2.19
0.405140,2.22
0.405180,2.25
0.405361,2.75
0.405574,2.46
0.406107,2.28
0.406187,2.55
0.406328,2.52
0.406647,2.4
0.406891,2.52
0.407185,2.33
0.407358,3.08
0.407549,3.07
0.408552,2.3
0.408650,3.75
0.408993,3.21
0.409040,3.48
0.409602,2.25
0.409852,2.86
0.410707,3.04
0.410854,3.18
0.411084,2.92
0.411306,2.29
0.411379,2.96
0.412186,2.78
0.412548,2.34
0.412742,3
0.412886,3.41
0.413781,2.4
0.414235,2.63
0.414275,2.84
0.414584,2.49
0.414621,3.26
0.414902,3.04
0.415337,2.32
0.415496,3.52
0.416221,2.67
0.416369,2.45
0.416681,2.75
0.418002,2.38
0.418088,2.41
0.418345,2.1
0.418782,2.37
0.419468,2.84
0.420231,2.37
0.420452,2.46
0.420777,2.47
0.421221,2.4
0.421279,2.43
0.422441,2.9
0.422911,2.7
0.423716,2.23
0.424253,2.29
0.424465,2.19
0.424868,2.27
0.424960,2.88
0.425508,2.04
0.425581,2.01
0.426076,2.11
0.426479,3.3
0.426674,3.12
0.427441,2.28
0.428474,3.16
0.428979,3.08
0.430339,2.14
0.431034,2.54
0.431072,3.51
0.431762,2.73
0.432795,2.04
0.433027,2.54
0.433305,2.6
0.433350,2.51
0.433507,2.64
0.433551,3.36
0.434159,2.84
0.434837,3.09
0.435050,3.82
0.435787,2.98
0.436076,2.35
0.436155,2.56
0.436617,2.19
0.436757,2.45
0.437100,3.45
0.437813,3.07
0.437883,3.09
0.439155,2.33
0.439251,2.96
0.440365,2.9
0.441346,2.13
0.441857,2.18
0.442235,2.15
0.442604,2.58
0.442647,2.29
0.442653,4.04
0.442780,3.24
0.443627,3.28
0.444109,2.49
0.444297,3.47
0.444846,2
0.444922,2.6
0.445243,2.52
0.445507,2.62
0.445634,2.31
0.446773,2.34
0.447047,2.46
0.447390,2.21
0.447503,2.45
0.447686,2.43
0.447709,2.48
0.448192,2.27
0.448541,2.25
0.449245,2.39
0.449304,2.11
0.449310,2.61
0.449652,2.38
0.450290,3.19
0.450557,2.02
0.450778,2.8
0.452430,2.04
0.452446,2.75
0.452487,2.54
0.452640,2.33
0.454409,2.2
0.454877,2.84
0.454967,2.8
0.455226,2.49
0.455371,3.84
0.456383,2.9
0.457926,2.91
0.458034,2.47
0.458105,2.92
0.458569,2.56
0.458830,3
0.460066,2.4
0.460903,2.25
0.461042,2.51
0.461079,2.8
0.461271,2.74
0.461359,3.68
0.462108,2.58
0.462488,2.23
0.462531,2.02
0.462737,2.34
0.463245,2.95
0.463800,2.05
0.463926,2.12
0.464292,2.04
0.464759,2.35
0.464892,2.34
0.466791,2.55
0.467618,2.54
0.468091,2.08
0.468243,2.79
0.469518,2.01
0.469564,2.01
0.470240,2.1
0.471251,2.07
0.471279,2.02
0.472012,2.11
0.472346,3.17
0.472756,2.33
0.472882,2.4
0.473297,2.07
0.473517,2.01
0.473745,2.32
0.474110,2.21
0.474914,2.6
0.475071,2.48
0.475465,2.03
0.475671,2.41
0.475819,2.18
0.475974,2.3
0.476311,2.16
0.476701,2.63
0.477240,2.24
0.477727,2.31
0.479090,2.74
0.479958,2.07
0.480444,2.04
0.480504,2.36
0.480584,2.32
0.481053,2.39
0.481174,2.57
0.481697,2.53
0.481803,2.23
0.482085,3.41
0.482834,2.73
0.483070,2.34
0.483415,2.42
0.483580,2.14
0.483613,2.13
0.483731,2.06
0.484159,2.13
0.485370,2.27
0.485388,2.57
0.485538,2.69
0.485625,2.42
0.485851,2.1
0.485922,2.42
0.486215,3.07
0.486250,2.16
0.486325,2.9
0.487125,2.33
0.487206,2.24
0.487602,4.12
0.488173,2.76
0.488525,2.09
0.488828,3.21
0.489217,2.18
0.489777,2.17
0.489824,2.6
0.489923,2.74
0.490449,2.94
0.490496,2.56
0.490769,2.2
0.491275,2.41
0.491397,2.49
0.492252,2.35
0.492707,2.46
0.492936,2.35
0.493102,2.19
0.493126,2.11
0.493308,2.52
0.493948,2.35
0.494166,2.03
0.494243,2.5
0.494492,2.28
0.495028,2.57
0.495239,2.51
0.495386,2.45
0.495386,2.59
0.495851,3.57
0.496088,3.34
0.496952,2.08
0.497214,2.03
0.497487,2.14
0.497898,2.1
0.498653,2.58
0.499213,2.45
0.499214,2.78
0.500857,2.42
0.500929,2.75
0.501117,3.03
0.501723,2.52
0.501916,2.21
0.503039,2.06
0.503780,2.43
0.504071,2.27
0.504551,2.04
