t_days,size
177.279179,2.66
177.625242,2.74
178.229808,2.51
178.832778,2.55
182.136835,2.75
182.972439,3.82
183.667751,2.67
183.797378,2.73
186.294244,2.79
188.006026,2.62
188.067161,3.26
189.353781,3.19
189.717501,3.37
191.032466,3.44
191.742335,2.87
192.264353,3.09
199.186125,2.84
200.244374,2.65
200.261708,2.95
203.338437,2.53
207.128930,2.56
209.743563,2.57
212.300652,2.6
213.784889,3.42
215.573698,3.16
217.788922,2.84
218.073071,3.36
218.105628,2.54
218.188867,3.65
219.236466,2.79
219.788822,2.98
222.638687,2.96
228.386671,2.92
228.624680,2.66
230.503773,2.85
232.070436,2.57
233.382672,2.7
233.487727,2.62
235.009227,2.85
239.619971,2.52
239.890870,2.64
240.014389,2.93
240.055132,3.9
248.801898,2.71
250.536367,2.61
252.506266,2.91
254.574633,4.51
254.579481,3.66
254.911442,3.06
255.789727,2.66
256.358894,2.72
258.015969,2.71
258.323164,3.6
261.544611,2.88
263.397006,2.68
271.063554,2.51
272.853301,3.73
272.864098,2.79
273.818124,2.79
276.976636,3.14
277.441814,2.74
281.916919,3.48
282.192476,2.57
287.669571,2.7
290.489591,3.19
291.879311,2.86
297.740558,2.63
298.470653,2.98
298.482604,2.75
299.627666,2.54
300.318123,2.61
302.600237,2.65
302.743813,2.99
306.116758,3.07
309.963685,2.51
310.814698,3.17
311.521799,2.58
311.983047,2.5
316.438336,2.8
317.170391,2.88
319.263233,2.63
324.647250,2.71
327.735173,3.06
331.935346,2.91
332.009815,2.78
332.095059,2.79
335.898092,2.55
336.189231,3.57
340.709693,2.81
341.048975,3.06
344.693766,3.23
346.626837,2.9
346.627078,3.12
346.627237,2.7
347.214166,2.61
352.112811,2.64
353.132852,2.72
353.854568,2.54
355.389037,2.78
357.954597,3.12
361.194853,2.58
376.415514,2.99
378.795301,2.6
378.962154,2.65
379.563996,2.62
382.686247,2.99
385.262363,2.55
388.457949,2.78
389.423784,2.69
390.462504,2.51
393.230174,2.88
403.466765,2.79
409.295990,2.58
413.272549,4.07
421.688541,3.18
422.394564,2.64
422.672786,3.39
424.616864,2.65
425.204992,2.62
425.241435,2.54
436.142591,3.36
437.814087,2.99
438.397336,2.6
442.247735,2.58
443.049044,2.84
444.051614,2.55
446.696995,2.73
448.262419,2.61
469.223966,2.99
471.322328,2.5
471.745757,2.73
483.240372,2.87
483.741145,2.98
483.798224,4.66
483.812376,2.79
483.817584,2.5
483.819094,3.03
483.901813,3.22
483.946953,4.22
483.965901,2.93
484.015295,2.66
484.221535,3.19
484.365007,3.08
485.772901,2.67
486.047875,3.47
486.177884,3.56
486.306235,2.72
487.114896,2.78
487.168791,2.95
487.687312,2.86
487.728756,3.14
488.213363,2.54
488.666655,2.85
490.371528,2.94
491.022251,2.83
492.642822,3
494.664382,2.96
498.927674,3.26
502.696300,2.53
506.948442,2.56
513.456409,2.62
514.975033,3.19
516.795974,2.56
522.738587,2.74
524.237400,2.6
525.299518,3.05
530.030592,2.89
530.582595,3.21
530.637796,2.51
535.296529,2.54
541.507473,2.6
541.994477,3.17
547.306854,2.51
548.366406,2.79
549.157825,2.99
555.175347,2.58
556.970875,3.26
568.082650,2.86
569.115551,2.54
585.213441,2.96
585.718695,3.78
585.729530,2.67
585.733837,2.55
586.442475,2.89
586.831275,2.73
587.694371,2.57
587.945493,3.09
601.888755,3.12
602.057385,2.77
608.806793,2.67
611.310170,2.73
612.112516,2.66
620.712344,2.74
623.038426,2.58
623.517840,2.62
626.406353,3.92
626.408041,3.02
628.899756,2.58
630.878050,2.72
631.631117,2.98
633.885941,2.72
638.277572,2.62
644.017050,2.69
645.262718,3.02
648.910543,2.96
661.068404,2.54
661.715688,2.76
664.969820,2.6
673.978938,2.83
673.979775,3.22
673.980634,2.67
676.465817,3.12
684.929156,2.65
709.402305,2.53
711.487684,2.81
714.205169,3.08
714.496390,2.7
716.563401,2.69
717.201969,2.96
726.709155,3.07
732.165498,3.47
745.460341,3.44
749.748815,3.27
749.779342,3.03
765.645188,2.67
767.693336,3
769.632688,3.23
783.044951,2.54
783.786232,3.38
786.220948,2.64
787.822873,3.62
812.319013,2.7
814.059994,3.15
822.106091,2.78
840.444190,2.63
840.598894,2.66
840.711968,2.65
845.148523,3.38
849.874052,2.64
860.605728,2.92
874.124210,2.77
880.698474,3.28
881.626590,3.43
881.655398,3.07
886.557765,2.74
889.438813,3.4
891.395519,2.82
891.427228,2.57
893.477423,3
897.273335,2.54
902.255056,4.39
904.253834,2.58
925.604055,2.53
932.229919,2.63
954.781241,2.51
963.381429,2.83
989.839125,3.33
991.708348,2.94
1010.109591,2.94
1019.275101,3.73
1023.687893,2.57
1023.688492,2.51
1052.502328,2.51
1055.854311,2.69
1057.585728,2.84
1060.646529,2.71
1065.805691,3.31
1069.184325,3.84
1079.030263,2.6
1079.659543,2.82
1079.660063,3.08
1081.864435,2.5
1084.519305,3.35
1085.222723,3.28
1085.281964,2.71
1089.620334,2.59
1089.922802,2.65
1090.627323,2.54
