t_days,flux,flux_err
65.8276,0.556003,0.0115687
105.591,0.3203,0.00614496
220.136,0.183708,0.00619158
221.533,0.181648,0.00501175
2592.29,0.00556001,0.0028795
3151.18,0.00708053,0.00170047
